property_type,place_with_parent_names,lat-lon,area_m2,price_usd,lat,lon
house,|México|Puebla|,"18.9802279987,-98.2865452766",272.0,210795.91,18.9802279987,-98.2865452766
other,|México|San Luis Potosí|,"22.144705,-101.04092",144.0,90620.75,22.144705,-101.04092
house,|México|San Luis Potosí|,"22.133745,-101.016029",126.0,113105.26,22.133745,-101.016029
house,|México|Querétaro|,"20.618279,-100.346985",160.0,,20.618279,-100.346985
apartment,|México|Puebla|,"19.0527224248,-98.2346042991",75.0,81683.41,19.0527224248,-98.2346042991
house,|México|Yucatán|,"21.0552216,-89.6583682",220.0,112473.68,21.0552216,-89.6583682
house,|México|Morelos|,"18.847519,-99.220529",20241201.0,89567.02,18.847519,-99.220529
house,|México|Querétaro|,"20.6521079,-100.3491545",250.0,144922.18,20.6521079,-100.3491545
apartment,|México|Distrito Federal|,,133.0,,,-99.140207
house,|México|Morelos|,"18.835637,-99.252857",200.0,63223.78,18.835637,-99.252857
apartment,|México|Distrito Federal|,"19.342083,-99.0532159",86.0,90115.25,19.342083,-99.0532159
house,|México|Veracruz de Ignacio de la Llave|,"25.51506,-103.413092",230.0,44783.51,25.51506,-103.413092
house,|México|Yucatán|,"21.072905,-89.65963",266.0,111721.83,21.072905,-89.65963
house,|México|Jalisco|,"20.650429,-103.374611",,150192.08,20.650429,-103.374611
house,|México|Distrito Federal|,"19.493973,-99.130394",300.0,179239.41,19.493973,-99.130394
house,|México|Quintana Roo|,"21.139086,-86.84964",66.0,,21.139086,-86.84964
house,|México|Estado de México|,"19.544106,-99.112656",131.0,68492.42,19.544106,-99.112656
apartment,|México|Puebla|,"19.002178,-98.271063",87.0,173986.78,19.002178,-98.271063
house,|México|Veracruz de Ignacio de la Llave|,"19.165146,-96.160652",220.0,139619.18,19.165146,-96.160652
house,|México|Estado de México|,"19.666832,-99.236992",20241201.0,44783.51,19.666832,-99.236992
house,|México|Baja California|,"32.665619,-115.433372",134.0,133442.74,32.665619,-115.433372
house,|México|Guerrero|,"16.860338,-99.870399",168.0,94835.67,16.860338,-99.870399
apartment,|México|Distrito Federal|,"19.377404,-99.193301",80.0,91411.04,19.377404,-99.193301
house,|México|Querétaro|,"20.726007,-100.442642",135.0,115789.47,20.726007,-100.442642
house,|México|Veracruz de Ignacio de la Llave|,"19.0652948,-96.069905",192.0,126477.54,19.0652948,-96.069905
apartment,|México|Guerrero|,"16.863794,-99.881614",20241201.0,237145.4,16.863794,-99.881614
